MEASURE,Measure,REGION,Region,INDEX,Index,TSEST,Adjustment Type,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q3,Sep-15,1.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q4,Dec-15,1.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q1,Mar-16,1.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q2,Jun-16,1.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q3,Sep-16,1.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q4,Dec-16,1.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q1,Mar-17,1.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q2,Jun-17,1.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q3,Sep-17,1.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q4,Dec-17,1.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q1,Mar-18,1.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q2,Jun-18,1.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q3,Sep-18,1.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q4,Dec-18,1.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,3,Brisbane,10001,All groups CPI,10,Original,Q,Quarterly,2019-Q1,Mar-19,1.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q1,Mar-09,2.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q2,Jun-09,1.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q3,Sep-09,1.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q4,Dec-09,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q1,Mar-10,2.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q2,Jun-10,2.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q3,Sep-10,2.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q4,Dec-10,2.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q1,Mar-11,3.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q2,Jun-11,3.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q3,Sep-11,4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q4,Dec-11,3.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q1,Mar-12,1.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q2,Jun-12,1.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q3,Sep-12,1.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q4,Dec-12,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q1,Mar-13,2.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q2,Jun-13,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q3,Sep-13,2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q4,Dec-13,2.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q1,Mar-14,2.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q2,Jun-14,3.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q3,Sep-14,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q4,Dec-14,1.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q1,Mar-15,1.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q2,Jun-15,1.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q3,Sep-15,1.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q4,Dec-15,1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q1,Mar-16,0.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q2,Jun-16,0.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q3,Sep-16,1.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q4,Dec-16,1.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q1,Mar-17,2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q2,Jun-17,1.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q3,Sep-17,1.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q4,Dec-17,2.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q1,Mar-18,2.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q2,Jun-18,2.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q3,Sep-18,1.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q4,Dec-18,1.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,4,Adelaide,10001,All groups CPI,10,Original,Q,Quarterly,2019-Q1,Mar-19,1.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q1,Mar-09,2.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q2,Jun-09,1.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q3,Sep-09,1.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q4,Dec-09,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q1,Mar-10,3.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q2,Jun-10,3.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q3,Sep-10,3.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q4,Dec-10,2.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q1,Mar-11,2.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q2,Jun-11,3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q3,Sep-11,2.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q4,Dec-11,2.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q1,Mar-12,1.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q2,Jun-12,1.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q3,Sep-12,2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q4,Dec-12,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q1,Mar-13,2.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q2,Jun-13,2.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q3,Sep-13,2.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q4,Dec-13,2.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q1,Mar-14,3.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q2,Jun-14,3.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q3,Sep-14,2.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q4,Dec-14,2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q1,Mar-15,1.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q2,Jun-15,1.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q3,Sep-15,1.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q4,Dec-15,1.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q1,Mar-16,0.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q2,Jun-16,0.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q3,Sep-16,0.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q4,Dec-16,0.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q1,Mar-17,1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q2,Jun-17,0.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q3,Sep-17,0.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q4,Dec-17,0.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q1,Mar-18,0.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q2,Jun-18,1.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q3,Sep-18,1.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q4,Dec-18,1.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,5,Perth,10001,All groups CPI,10,Original,Q,Quarterly,2019-Q1,Mar-19,1.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q1,Mar-09,2.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q2,Jun-09,1.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q3,Sep-09,1.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q4,Dec-09,2.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q1,Mar-10,3.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q2,Jun-10,3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q3,Sep-10,2.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q4,Dec-10,2.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q1,Mar-11,2.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q2,Jun-11,3.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q3,Sep-11,3.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q4,Dec-11,3.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q1,Mar-12,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q2,Jun-12,0.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q3,Sep-12,0.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q4,Dec-12,1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q1,Mar-13,1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q2,Jun-13,1.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q3,Sep-13,2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q4,Dec-13,2.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q1,Mar-14,2.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q2,Jun-14,2.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q3,Sep-14,1.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q4,Dec-14,1.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q1,Mar-15,0.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q2,Jun-15,0.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q3,Sep-15,1.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q4,Dec-15,1.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q1,Mar-16,1.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q2,Jun-16,1.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q3,Sep-16,1.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q4,Dec-16,1.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q1,Mar-17,2.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q2,Jun-17,2.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q3,Sep-17,2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q4,Dec-17,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q1,Mar-18,2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q2,Jun-18,2.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q3,Sep-18,2.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q4,Dec-18,3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,6,Hobart,10001,All groups CPI,10,Original,Q,Quarterly,2019-Q1,Mar-19,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q1,Mar-09,2.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q2,Jun-09,2.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q3,Sep-09,2.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q4,Dec-09,3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q1,Mar-10,3.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q2,Jun-10,3.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q3,Sep-10,2.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2010-Q4,Dec-10,2.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q1,Mar-11,2.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q2,Jun-11,3.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q3,Sep-11,2.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2011-Q4,Dec-11,2.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q1,Mar-12,1.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q2,Jun-12,1.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q3,Sep-12,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2012-Q4,Dec-12,2.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q1,Mar-13,3.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q2,Jun-13,3.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q3,Sep-13,3.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2013-Q4,Dec-13,4.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q1,Mar-14,3.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q2,Jun-14,3.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q3,Sep-14,2.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2014-Q4,Dec-14,1.9,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q1,Mar-15,0.8,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q2,Jun-15,0.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q3,Sep-15,0.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2015-Q4,Dec-15,0.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q1,Mar-16,-0.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q2,Jun-16,0,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q3,Sep-16,0,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2016-Q4,Dec-16,-0.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q1,Mar-17,0.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q2,Jun-17,0.5,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q3,Sep-17,0.6,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2017-Q4,Dec-17,1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q1,Mar-18,1.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q2,Jun-18,1.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q3,Sep-18,1.3,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2018-Q4,Dec-18,1.2,,
3,Percentage Change from Corresponding Quarter of the Previous Year,7,Darwin,10001,All groups CPI,10,Original,Q,Quarterly,2019-Q1,Mar-19,0.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,8,Canberra,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q1,Mar-09,2.7,,
3,Percentage Change from Corresponding Quarter of the Previous Year,8,Canberra,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q2,Jun-09,2.1,,
3,Percentage Change from Corresponding Quarter of the Previous Year,8,Canberra,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q3,Sep-09,1.4,,
3,Percentage Change from Corresponding Quarter of the Previous Year,8,Canberra,10001,All groups CPI,10,Original,Q,Quarterly,2009-Q4,Dec-09,2.3,,
